,src,dst,weight
611,Free_Jazz,Folk_Rock,0.0036398164266497864
612,Folk_Rock,Gabber,3.0840400925212025e-05
613,Gabber,Folk_Rock,0.0002004008016032064
614,Folk_Rock,Glitch,0.00040092521202775636
615,Glitch,Folk_Rock,0.0031332851289467343
616,Folk_Rock,Goa_Trance,3.0840400925212025e-05
617,Goa_Trance,Folk_Rock,0.00032310177705977385
618,Folk_Rock,House,0.0027756360832690823
619,House,Folk_Rock,0.0008790521863981325
620,Folk_Rock,IDM,0.0007401696222050887
621,IDM,Folk_Rock,0.0015611786899108826
622,Folk_Rock,Industrial,0.0028681572860447184
623,Industrial,Folk_Rock,0.0030764141581210718
624,Folk_Rock,Minimal,0.0006784888203546646
625,Minimal,Folk_Rock,0.0009697183409000749
626,Folk_Rock,Neofolk,0.007771781033153431
627,Neofolk,Folk_Rock,0.07860262008733625
628,Folk_Rock,Noise,0.002498072474942174
629,Noise,Folk_Rock,0.002682918750621046
630,Folk_Rock,Tech_House,0.00018504240555127218
631,Tech_House,Folk_Rock,0.00020022692384702662
632,Folk_Rock,Techno,0.0008635312259059368
633,Techno,Folk_Rock,0.00035335689045936394
634,Free_Jazz,Gabber,0.0001582528881152081
635,Gabber,Free_Jazz,0.0002004008016032064
636,Free_Jazz,Glitch,0.001740781769267289
637,Glitch,Free_Jazz,0.002651241262954929
638,Free_Jazz,Goa_Trance,0.0001582528881152081
639,Goa_Trance,Free_Jazz,0.00032310177705977385
640,Free_Jazz,House,0.0020572875454977053
641,House,Free_Jazz,0.00012697420470195249
642,Free_Jazz,IDM,0.002848551986073746
643,IDM,Free_Jazz,0.001170884017433162
644,Free_Jazz,Industrial,0.008070897293875614
645,Industrial,Free_Jazz,0.0016870658286470394
646,Free_Jazz,Minimal,0.003956322202880202
647,Minimal,Free_Jazz,0.0011019526601137215
648,Free_Jazz,Neofolk,0.0004747586643456243
649,Neofolk,Free_Jazz,0.0009357454772301934
650,Free_Jazz,Noise,0.03924671625257161
651,Noise,Free_Jazz,0.008214368520419993
652,Free_Jazz,Tech_House,0.0001582528881152081
653,Tech_House,Free_Jazz,3.337115397450444e-05
654,Free_Jazz,Techno,0.0018990346573824971
655,Techno,Free_Jazz,0.00015143866733972742
656,Gabber,Glitch,0.008216432865731463
657,Glitch,Gabber,0.009881899252832008
658,Gabber,Goa_Trance,0.0006012024048096192
659,Goa_Trance,Gabber,0.0009693053311793214
660,Gabber,House,0.013627254509018036
661,House,Gabber,0.0006641727630563668
662,Gabber,IDM,0.017034068136272545
663,IDM,Gabber,0.00552917452676771
664,Gabber,Industrial,0.056112224448897796
665,Industrial,Gabber,0.009262322196493549
666,Gabber,Minimal,0.0016032064128256513
667,Minimal,Gabber,0.0003526248512363909
668,Gabber,Neofolk,0.0004008016032064128
669,Neofolk,Gabber,0.0006238303181534623
670,Gabber,Noise,0.028857715430861724
671,Noise,Gabber,0.004769633334437415
672,Gabber,Tech_House,0.0004008016032064128
673,Tech_House,Gabber,6.674230794900888e-05
674,Gabber,Techno,0.09118236472945891
675,Techno,Gabber,0.005742049469964664
676,Glitch,Goa_Trance,0.0009640877319836105
677,Goa_Trance,Glitch,0.0012924071082390954
678,Glitch,House,0.025307302964569775
679,House,Glitch,0.0010255608841311546
680,Glitch,IDM,0.3444203422511449
681,IDM,Glitch,0.09295518116177715
682,Glitch,Industrial,0.07568088696071343
683,Industrial,Glitch,0.010387032748924909
684,Glitch,Minimal,0.10918293564714389
685,Minimal,Glitch,0.019967382201260635
686,Glitch,Neofolk,0.005302482525909858
687,Neofolk,Glitch,0.006862133499688085
688,Glitch,Noise,0.14292600626657026
689,Noise,Glitch,0.019641615050842966
690,Glitch,Tech_House,0.020004820438659917
691,Tech_House,Glitch,0.002769805779883868
692,Glitch,Techno,0.08652687394552905
693,Techno,Glitch,0.004530540131246845
694,Goa_Trance,House,0.015831987075928918
695,House,Goa_Trance,0.00047859507926120546
696,Goa_Trance,IDM,0.0038772213247172858
697,IDM,Goa_Trance,0.0007805893449554413
698,Goa_Trance,Industrial,0.01615508885298869
699,Industrial,Goa_Trance,0.0016539861065167053
700,Goa_Trance,Minimal,0.0019386106623586429
701,Minimal,Goa_Trance,0.00026446863842729314
702,Goa_Trance,Neofolk,0.0009693053311793214
703,Neofolk,Goa_Trance,0.0009357454772301934
704,Goa_Trance,Noise,0.0012924071082390954
705,Noise,Goa_Trance,0.00013248981484548374
706,Goa_Trance,Tech_House,0.004523424878836834
707,Tech_House,Goa_Trance,0.00046719615564306215
708,Goa_Trance,Techno,0.06720516962843295
709,Techno,Goa_Trance,0.002624936900555275
710,House,IDM,0.00524501137884219
711,IDM,House,0.034931373186756
712,House,Industrial,0.0021390269869021226
713,Industrial,House,0.007244459146543169
714,House,Minimal,0.01914380317044822
715,Minimal,House,0.08639308855291576
716,House,Neofolk,0.00015627594424855688
717,Neofolk,House,0.004990642545227698
718,House,Noise,0.0006348710235097623
719,Noise,House,0.002152959491239111
720,House,Tech_House,0.07314690915484016
721,Tech_House,House,0.24991657211506374
722,House,Techno,0.09318929900471758
723,Techno,House,0.12040636042402827
724,IDM,Industrial,0.07135887595134327
725,Industrial,IDM,0.036288455176976514
726,IDM,Neofolk,0.002471866259025564
727,Neofolk,IDM,0.011852776044915784
728,IDM,Noise,0.03174396669485462
729,Noise,IDM,0.01616375741114902
730,Industrial,Minimal,0.026761495203440292
731,Minimal,Industrial,0.035659188081280026
732,Industrial,Neofolk,0.011710221634138273
733,Neofolk,Industrial,0.11041796631316282
734,Industrial,Noise,0.185742639761826
735,Noise,Industrial,0.18598257758934783
736,Industrial,Tech_House,0.0012901091630830302
737,Tech_House,Industrial,0.001301475005005673
738,Industrial,Techno,0.10674826331458816
739,Techno,Industrial,0.040724381625441695
740,Minimal,Neofolk,0.0029973112355093224
741,Neofolk,Minimal,0.021210230817217717
742,Minimal,Noise,0.02935601886542954
743,Noise,Minimal,0.022059554171773046
744,Neofolk,Noise,0.032439176543980035
745,Noise,Neofolk,0.0034447351859825774
746,Neofolk,Tech_House,0.002183406113537118
747,Tech_House,Neofolk,0.00023359807782153107
748,Neofolk,Techno,0.004990642545227698
749,Techno,Neofolk,0.00020191822311963655
750,Noise,Tech_House,0.0006955715279387897
751,Tech_House,Noise,0.0007007942334645932
752,Noise,Techno,0.019575370143420225
753,Techno,Noise,0.007458354366481575
754,Hard_House,Techno,0.07769516728624536
755,Techno,Hard_House,0.007912670368500758
756,Acid,Breakbeat,0.07248469843889692
757,Breakbeat,Acid,0.05651474530831099
758,Acid,Hardcore,0.09421635375833849
759,Hardcore,Acid,0.019557179769025424
760,Ambient,Drum_n_Bass,0.015060413445570636
761,Drum_n_Bass,Ambient,0.033889568971071454
762,Downtempo,Drum_n_Bass,0.04129653130287648
763,Drum_n_Bass,Downtempo,0.050318922749822824
764,Ghetto_House,House,0.5532407407407407
765,House,Ghetto_House,0.0023343719172128187
766,Ghetto_House,Techno,0.25925925925925924
767,Techno,Ghetto_House,0.0014134275618374558
768,Disco,Ghetto_House,9.10431726724813e-05
769,Ghetto_House,Disco,0.011574074074074073
770,Ambient,New_Age,0.06021302181755712
771,New_Age,Ambient,0.4450322717172786
772,Ambient,Prog_Rock,0.007444310828609059
773,Prog_Rock,Ambient,0.018985724195845047
774,New_Age,Prog_Rock,0.013120304729658238
775,Prog_Rock,New_Age,0.004527365000547665
776,Pop_Rock,Soft_Rock,0.07073927029298403
777,Soft_Rock,Pop_Rock,0.4020754406193378
778,Pop_Rock,Vocal,0.052057070546072774
779,Vocal,Pop_Rock,0.05594950113684735
780,Soft_Rock,Vocal,0.09246142864986548
781,Vocal,Soft_Rock,0.017483570219790488
782,Ambient,Krautrock,0.008618221382351257
783,Krautrock,Ambient,0.13069908814589665
784,Experimental,Krautrock,0.014329081806030675
785,Krautrock,Experimental,0.27464177160225794
786,Grindcore,Hardcore,0.23222003929273086
787,Hardcore,Grindcore,0.03374684158684387
788,Experimental,New_Age,0.009786819510205932
789,New_Age,Experimental,0.09141889747116708
790,Krautrock,New_Age,0.0121580547112462
791,New_Age,Krautrock,0.005925298910168236
792,Ghetto_House,Ghettotech,0.06481481481481481
793,Ghettotech,Ghetto_House,0.12121212121212122
794,Ghetto_House,Juke,0.13425925925925927
795,Juke,Ghetto_House,0.10051993067590988
796,Ghettotech,Juke,0.0735930735930736
797,Juke,Ghettotech,0.029462738301559793
798,Ambient,Psychedelic_Rock,0.011424153925442364
799,Psychedelic_Rock,Ambient,0.021148036253776436
800,Experimental,Psychedelic_Rock,0.04058584989012483
801,Psychedelic_Rock,Experimental,0.09495415275348493
802,Minimal,New_Age,0.009256402344955261
803,New_Age,Minimal,0.022219870913130886
804,Minimal,Psychedelic_Rock,0.003746639044386653
805,Psychedelic_Rock,Minimal,0.0022526103779085174
806,New_Age,Psychedelic_Rock,0.00613691672838853
807,Psychedelic_Rock,New_Age,0.001537075316690518
808,Abstract,Musique_Concrète,0.0421307285010042
809,Musique_Concrète,Abstract,0.28655696988512885
810,Ambient,Musique_Concrète,0.009749183989005325
811,Musique_Concrète,Ambient,0.2114250232846942
812,Dark_Ambient,Musique_Concrète,0.019033345822405394
813,Musique_Concrète,Dark_Ambient,0.07885749767153058
814,Experimental,Musique_Concrète,0.02475023221041662
815,Musique_Concrète,Experimental,0.6783607575287178
816,Industrial,Musique_Concrète,0.012636453853787628
817,Musique_Concrète,Industrial,0.11859670909655387
818,Musique_Concrète,Techno,0.016454517230673704
819,Techno,Musique_Concrète,0.0006688541140837961
820,Alternative_Rock,Goth_Rock,0.01769172248161463
821,Goth_Rock,Alternative_Rock,0.1471281478724724
822,Grindcore,Punk,0.12779960707269156
823,Punk,Grindcore,0.014248321633135835
824,Hardcore,Punk,0.3369830552026381
825,Punk,Hardcore,0.2585287321074593
826,Crust,Grindcore,0.16081504702194357
827,Grindcore,Crust,0.05039292730844794
828,Crust,Hardcore,0.5200626959247648
829,Hardcore,Crust,0.02368274542833079
830,Crust,Punk,0.5905956112852665
831,Punk,Crust,0.02063323440186619
832,Ambient,Deep_House,0.015174941304472313
833,Deep_House,Ambient,0.03372144811350767
834,Deep_House,Dub,0.012502385951517465
835,Dub,Deep_House,0.02124554005838469
836,Deep_House,House,0.4397467710122797
837,House,Deep_House,0.13501264858423762
838,Deep_House,Minimal,0.036584589934465866
839,Minimal,Deep_House,0.05068982236523119
840,Hardcore,House,0.010563732138013733
841,House,Hardcore,0.007227762421495756
842,Breaks,Electro,0.16635330662960843
843,Electro,Breaks,0.038217397836538464
844,Breaks,Techno,0.10291833564947274
845,Techno,Breaks,0.0158884401817264
846,Breakbeat,Drum_n_Bass,0.08975871313672923
847,Drum_n_Bass,Breakbeat,0.05392693769731332
848,Drum_n_Bass,Hardcore,0.03862508858965273
849,Hardcore,Drum_n_Bass,0.01711610112632225
850,Hard_Rock,Heavy_Metal,0.19493876269234794
851,Heavy_Metal,Hard_Rock,0.22917884502968958
852,Breaks,Downtempo,0.12915883266574021
853,Downtempo,Breaks,0.04177241962774958
854,Breaks,Hip_Hop,0.03163573939344396
855,Hip_Hop,Breaks,0.04784274941278279
856,Breaks,Trip_Hop,0.03768495054361154
857,Trip_Hop,Breaks,0.06202906350914962
858,Downtempo,Hip_Hop,0.02548646362098139
859,Hip_Hop,Downtempo,0.11917418716775868
860,Downtempo,Trip_Hop,0.08026649746192893
861,Trip_Hop,Downtempo,0.4085037674919268
862,Hip_Hop,Trip_Hop,0.0501916182470021
863,Trip_Hop,Hip_Hop,0.0546286329386437
864,Abstract,Breaks,0.016386708051853206
865,Breaks,Abstract,0.02934684868797515
866,Abstract,Hip_Hop,0.024785466496257076
867,Hip_Hop,Abstract,0.06712819878847819
868,Electro,Hip_Hop,0.020545372596153848
869,Hip_Hop,Electro,0.13524539498083818
870,Abstract,Drum_n_Bass,0.01802994339967135
871,Drum_n_Bass,Abstract,0.012724695573738806
872,Abstract,Modern_Classical,0.029852108818696366
873,Modern_Classical,Abstract,0.08041313168572482
874,Ambient,Modern_Classical,0.046355150890454104
875,Modern_Classical,Ambient,0.3981310709455306
876,Downtempo,Modern_Classical,0.01660321489001692
877,Modern_Classical,Downtempo,0.0772162793557113
878,Downtempo,Musique_Concrète,0.0017978003384094754
879,Musique_Concrète,Downtempo,0.02111145606954362
880,Drum_n_Bass,Modern_Classical,0.0017395786353972037
881,Modern_Classical,Drum_n_Bass,0.0066396163777203985
882,Drum_n_Bass,Musique_Concrète,0.0003865730300882675
883,Musique_Concrète,Drum_n_Bass,0.003725551071095933
884,Drum_n_Bass,Techno,0.03279427871915469
885,Techno,Drum_n_Bass,0.012847046945986875
886,Modern_Classical,Musique_Concrète,0.02434526005164146
887,Musique_Concrète,Modern_Classical,0.061471592673082893
888,Modern_Classical,Techno,0.01856633468584778
889,Techno,Modern_Classical,0.0019056032306915699
890,Abstract,Acid,0.01647799890450977
891,Acid,Abstract,0.02482635307062788
892,Abstract,Hardcore,0.00693810480189885
893,Hardcore,Abstract,0.002169847682402821
894,Acid,Dark_Ambient,0.004607661096210715
895,Dark_Ambient,Acid,0.005020606968902211
896,Dark_Ambient,Hardcore,0.007793180966654178
897,Hardcore,Dark_Ambient,0.00148463262480193
898,Abstract,Minimal_Techno,0.005705678291035238
899,Minimal_Techno,Abstract,0.04477077363896848
900,Minimal_Techno,Techno,0.332378223495702
901,Techno,Minimal_Techno,0.01171125694093892
902,Ambient,Trip_Hop,0.012970280020615014
903,Trip_Hop,Ambient,0.12190527448869752
904,Ambient,EBM,0.003378571837599496
905,EBM,Ambient,0.026708918062471707
906,Ambient,Trance,0.019340892172020844
907,Trance,Ambient,0.026913959001533955
908,Downtempo,EBM,0.0025380710659898475
909,EBM,Downtempo,0.010864644635581712
910,Downtempo,Trance,0.032201776649746196
911,Trance,Downtempo,0.024264398270812997
912,EBM,Electro,0.354232684472612
913,Electro,EBM,0.05878155048076923
914,EBM,IDM,0.025350837483023993
915,IDM,EBM,0.014571001105834905
916,EBM,Minimal,0.03598913535536442
917,Minimal,EBM,0.014016837836646538
918,EBM,Tech_House,0.0028293345405160705
919,Tech_House,EBM,0.000834278849362611
920,EBM,Techno,0.16081937528293344
921,Techno,EBM,0.01793286219081272
922,EBM,Trance,0.019692168401991852
923,Trance,EBM,0.0034663426101161424
924,Ambient,Breaks,0.010694038824944168
925,Breaks,Ambient,0.061064334178043
926,Ambient,Dubstep,0.007115043234266735
927,Dubstep,Ambient,0.060824868437155795
928,Ambient,Future_Jazz,0.0064708240279447975
929,Future_Jazz,Ambient,0.07675326880624894
930,Breaks,Dubstep,0.030491294040709556
931,Dubstep,Breaks,0.045649247338147105
932,Breaks,Future_Jazz,0.02239843047494482
933,Future_Jazz,Breaks,0.04652742401086772
934,Breaks,Minimal,0.0094825472083708
935,Minimal,Breaks,0.005113060342927668
936,Breaks,Trance,0.04700400555873457
937,Trance,Breaks,0.011454867820786103
938,Downtempo,Dubstep,0.015334179357021997
939,Dubstep,Downtempo,0.07098274385020194
940,Downtempo,Future_Jazz,0.055784686971235196
941,Future_Jazz,Downtempo,0.35829512650704703
942,Dubstep,Electro,0.09399094358095704
943,Electro,Dubstep,0.014423076923076924
944,Dubstep,Future_Jazz,0.004895361644841513
945,Future_Jazz,Dubstep,0.006792324673119375
946,Dubstep,Minimal,0.008077346713988496
947,Minimal,Dubstep,0.0029091550227002246
948,Dubstep,Techno,0.0673112226165708
949,Techno,Dubstep,0.0069409389197375064
950,Dubstep,Trance,0.02031575082609228
951,Trance,Dubstep,0.003306970536087814
952,Electro,Future_Jazz,0.004788912259615385
953,Future_Jazz,Electro,0.043301069791136015
954,Future_Jazz,Minimal,0.01239599252844286
955,Minimal,Future_Jazz,0.003217701767532067
956,Future_Jazz,Techno,0.03294277466462897
957,Techno,Future_Jazz,0.0024482584553255932
958,Future_Jazz,Trance,0.00271692986924775
959,Trance,Future_Jazz,0.00031874414805665676
960,Hands_Up,Trance,0.313317191283293
961,Trance,Hands_Up,0.012889216487041059
962,Ambient,Illbient,0.0032497279963351086
963,Illbient,Ambient,0.2702380952380952
964,Ambient,Lo-Fi,0.007515890740422608
965,Lo-Fi,Ambient,0.051070038910505836
966,Ambient,Vocal,0.0029490923667182044
967,Vocal,Ambient,0.0021387265233235395
968,Illbient,Lo-Fi,0.01904761904761905
969,Lo-Fi,Illbient,0.0015564202334630351
970,Illbient,Vocal,0.002380952380952381
971,Vocal,Illbient,2.0764335177898443e-05
972,Lo-Fi,Vocal,0.0033073929961089494
973,Vocal,Lo-Fi,0.0003529936980242735
974,Abstract,Illbient,0.010133284644878584
975,Illbient,Abstract,0.2642857142857143
976,Abstract,Lo-Fi,0.01583896293591382
977,Lo-Fi,Abstract,0.03375486381322957
978,Abstract,Vocal,0.0030582435639948877
979,Vocal,Abstract,0.0006956052284595978
980,Experimental,Leftfield,0.03014204481094674
981,Leftfield,Experimental,0.26362195363582325
982,Leftfield,Techno,0.09560134733505052
983,Techno,Leftfield,0.012178192831903079
984,Deep_House,Garage_House,0.056403893872876504
985,Garage_House,Deep_House,0.23875572313493132
986,Garage_House,House,0.6168866145973606
987,House,Garage_House,0.04474375628766494
988,Broken_Beat,Electro,0.08261670761670761
989,Electro,Broken_Beat,0.005051832932692308
990,Broken_Beat,Techno,0.0988943488943489
991,Techno,Broken_Beat,0.004063604240282685
992,Dub,Roots_Reggae,0.20553573359282085
993,Roots_Reggae,Dub,0.3456992180396436
994,House,Progressive_House,0.049314827656935234
995,Progressive_House,House,0.21764807310975084
996,Progressive_House,Tech_House,0.11350116389343909
997,Tech_House,Progressive_House,0.08786624841487019
998,Progressive_House,Techno,0.065695318561945
999,Techno,Progressive_House,0.01923271075214538
1000,Minimal,Progressive_House,0.011416229558778156
1001,Progressive_House,Minimal,0.011164755582377792
1002,Deep_House,Downtempo,0.07701851498377553
1003,Downtempo,Deep_House,0.06400697969543147
1004,Abstract,Trip_Hop,0.02300529486945408
1005,Trip_Hop,Abstract,0.06781485468245425
1006,Dark_Ambient,Modern_Classical,0.037991757212439116
1007,Modern_Classical,Dark_Ambient,0.06233862043526374
1008,Blues_Rock,Garage_Rock,0.04931616252370969
1009,Garage_Rock,Blues_Rock,0.03740157480314961
1010,Blues_Rock,Indie_Rock,0.02845163222521713
1011,Indie_Rock,Blues_Rock,0.008553164670928244
1012,Garage_Rock,Indie_Rock,0.07412174439733495
1013,Indie_Rock,Garage_Rock,0.029380870922241228
1014,Abstract,Drone,0.09261457002008398
1015,Drone,Abstract,0.10853749866267251
1016,Dark_Ambient,Drone,0.26354439865118023
1017,Drone,Dark_Ambient,0.18813523055525838
1018,Drone,Experimental,0.42409329196533646
1019,Experimental,Drone,0.08980313087605628
1020,Drone,Musique_Concrète,0.02439285332192147
1021,Musique_Concrète,Drone,0.14157094070164544
1022,Industrial,Power_Electronics,0.06073436983129342
1023,Power_Electronics,Industrial,0.45854145854145856
1024,Jazz-Rock,Prog_Rock,0.20955315870570107
1025,Prog_Rock,Jazz-Rock,0.054620468071123446
1026,Deep_House,Soul,0.008016797098682955
1027,Soul,Deep_House,0.004093899764438308
1028,Drone,Minimal,0.07398095645661709
1029,Minimal,Drone,0.06096002115749107
1030,Ambient,Drone,0.16268682356983336
1031,Drone,Ambient,0.6078955814699903
